applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status,academic_score_scaled,income_annual_scaled,employment_years_scaled,credit_score_scaled,credit_history_years_scaled,loan_amount_requested_scaled,loan_percent_income_scaled,existing_debt_ratio_scaled
APP014130,61.1,25418.0,3.2,598.0,2.5,38424.0,1.512,0.097,0,1,1,0,0.593945720250522,0.11229423313553034,0.08,0.5418181818181819,0.08333333333333333,0.38001792204915474,0.1460717749757517,0.10662177328843996
APP014131,67.3,37891.0,21.1,650.0,0.3,2318.0,0.061,0.462,0,2,1,0,0.6586638830897703,0.17712094654381833,0.5275000000000001,0.6363636363636364,0.01,0.016482244082199782,0.00533462657613967,0.5162738496071829
APP014132,61.7,30167.0,8.9,537.0,1.2,5964.0,0.198,0.589,0,1,1,0,0.6002087682672234,0.13697651181555598,0.2225,0.4309090909090909,0.04,0.05319223914860198,0.01862269641125121,0.6588103254769921
APP014133,92.9,66479.0,0.4,747.0,10.8,12075.0,0.182,0.424,0,2,1,1,0.9258872651356994,0.32570317078146255,0.01,0.8127272727272727,0.36000000000000004,0.1147212517242421,0.01707080504364694,0.4736251402918069
APP014134,74.7,37431.0,2.6,706.0,3.2,9021.0,0.241,0.136,0,0,1,1,0.7359081419624217,0.1747301593901414,0.065,0.7381818181818182,0.10666666666666667,0.08397184828683334,0.02279340446168768,0.15039281705948374
APP014135,70.2,21001.0,7.4,732.0,8.4,7287.0,0.347,0.28,0,1,0,0,0.6889352818371608,0.08933747909685416,0.185,0.7854545454545454,0.28,0.06651295321136942,0.03307468477206595,0.31200897867564537
APP014136,56.0,49127.5,9.4,775.0,0.5,14430.0,0.207,0.319,1,1,1,0,0.5407098121085595,0.23552112013575513,0.23500000000000001,0.8636363636363636,0.016666666666666666,0.1384327268699846,0.01949563530552861,0.3557800224466891
APP014137,81.1,104606.0,0.6,579.0,4.6,2226.0,0.021,0.391,0,1,0,0,0.8027139874739039,0.523863044277638,0.015,0.5072727272727273,0.15333333333333332,0.015555935923639989,0.001454898157129001,0.43658810325476993
APP014138,60.8,44037.0,2.9,651.0,3.8,7939.0,0.18,0.14,0,2,1,0,0.5908141962421711,0.20906394186229327,0.0725,0.6381818181818182,0.12666666666666665,0.07307765885681491,0.01687681862269641,0.1548821548821549
APP014139,60.2,52693.0,1.4,641.0,0.0,6525.0,0.124,0.198,0,0,0,0,0.5845511482254697,0.2540523192584402,0.034999999999999996,0.62,0.0,0.05884070520242854,0.011445198836081473,0.21997755331088664
APP014140,81.6,19855.0,4.8,793.0,6.7,18055.0,0.909,0.11,0,0,1,1,0.8079331941544885,0.08338130066617205,0.12,0.8963636363636364,0.22333333333333333,0.17493128203062858,0.08758486905916586,0.12121212121212122
APP014141,75.8,49127.5,7.6,613.0,11.4,2199.0,0.154,0.187,0,0,1,1,0.7473903966597076,0.23552112013575513,0.19,0.5690909090909091,0.38,0.01528408461623657,0.014354995150339474,0.20763187429854096
APP014142,32.4,16164.0,2.6,489.0,0.5,8300.0,0.513,0.137,0,2,1,0,0.29436325678496866,0.06419783243960339,0.065,0.34363636363636363,0.016666666666666666,0.07671241152246801,0.04917555771096023,0.15151515151515152
APP014143,67.6,47723.0,0.2,609.0,0.1,8554.0,0.179,0.069,0,0,1,0,0.661795407098121,0.22822142327197412,0.005,0.5618181818181818,0.0033333333333333335,0.0792698275254483,0.01677982541222114,0.07519640852974187
APP014144,71.9,40751.0,3.3,730.0,3.5,7121.0,0.175,0.533,0,0,1,0,0.7066805845511482,0.19198540580363582,0.08249999999999999,0.7818181818181819,0.11666666666666667,0.06484157109918545,0.016391852570320074,0.595959595959596
APP014145,64.9,68032.0,2.5,698.0,6.4,6344.0,0.093,0.498,0,1,1,1,0.6336116910229646,0.333774676106811,0.0625,0.7236363636363636,0.21333333333333335,0.05701829458613156,0.008438409311348205,0.5566778900112234
APP014146,72.4,43539.0,1.1,642.0,0.9,8698.0,0.2,0.366,0,1,1,0,0.7118997912317329,0.2064756549002691,0.027500000000000004,0.6218181818181818,0.030000000000000002,0.0807197011649332,0.018816682832201746,0.40852974186307517
APP014147,42.9,88668.0,3.5,616.0,0.9,20590.0,0.232,0.188,0,1,1,0,0.40396659707724425,0.44102746676610954,0.0875,0.5745454545454546,0.030000000000000002,0.2004550992257272,0.021920465567410282,0.20875420875420875
APP014148,27.5,82732.0,3.0,681.0,3.2,15035.0,0.182,0.403,0,1,1,0,0.2432150313152401,0.4101759177569219,0.075,0.6927272727272727,0.10666666666666667,0.1445242098692093,0.01707080504364694,0.4500561167227834
APP014149,55.4,40398.0,7.4,701.0,5.7,5762.0,0.143,0.23,0,1,1,0,0.534446764091858,0.19015073653135764,0.185,0.7290909090909091,0.19,0.051158388626546786,0.01328806983511154,0.2558922558922559
APP014150,74.2,26848.0,5.3,670.0,6.7,5732.0,0.213,0.334,0,0,1,1,0.7306889352818372,0.11972646276543909,0.1325,0.6727272727272727,0.22333333333333333,0.05085633161832077,0.02007759456838021,0.372615039281706
APP014151,21.6,15526.0,0.9,619.0,2.8,4425.0,0.285,0.287,0,2,1,0,0.1816283924843424,0.060881914604721026,0.0225,0.58,0.09333333333333332,0.037696714626607196,0.027061105722599413,0.31986531986531985
APP014152,57.3,115860.0,2.2,647.0,13.9,19215.0,0.166,0.193,0,0,1,1,0.5542797494780793,0.5823541717286821,0.05500000000000001,0.6309090909090909,0.4633333333333333,0.18661081968203466,0.015518913676042677,0.2143658810325477
APP014153,41.2,27847.0,1.8,601.0,5.6,6229.0,0.224,0.411,0,2,1,0,0.3862212943632568,0.1249186287796201,0.045,0.5472727272727272,0.18666666666666665,0.05586040938793182,0.021144519883608145,0.45903479236812567
APP014154,66.4,19973.0,4.8,743.0,6.5,3996.0,0.2,0.246,0,0,1,1,0.6492693110647182,0.08399458954472395,0.12,0.8054545454545454,0.21666666666666667,0.033377299408975124,0.018816682832201746,0.2738496071829405
APP014155,99.4,52993.0,0.4,638.0,4.5,10016.0,0.189,0.145,0,1,1,1,0.9937369519832986,0.25561152827170774,0.01,0.6145454545454545,0.15,0.09399007239299631,0.01774975751697381,0.16049382716049382
APP014156,66.7,20080.0,8.2,566.0,2.5,11396.0,0.568,0.531,0,0,0,0,0.6524008350730689,0.08455070742612272,0.205,0.48363636363636364,0.08333333333333333,0.10788469477139319,0.054510184287099896,0.5937149270482605
APP014157,68.4,52961.0,1.5,850.0,9.6,7683.0,0.145,0.225,0,0,0,1,0.6701461377870565,0.2554452126436259,0.0375,1.0,0.32,0.07050010571995288,0.013482056256062074,0.250280583613917
APP014158,82.6,40063.0,6.6,584.0,0.8,10104.0,0.252,0.472,0,2,1,0,0.8183716075156575,0.18840961979987553,0.16499999999999998,0.5163636363636364,0.02666666666666667,0.09487610628379263,0.023860329776915615,0.5274971941638608
APP014159,70.3,85324.0,6.4,570.0,6.3,8277.0,0.097,0.135,0,0,1,1,0.6899791231732776,0.4236474836315537,0.16,0.4909090909090909,0.21,0.07648083448282805,0.008826382153249272,0.14927048260381595
APP014160,66.8,80985.0,4.6,542.0,2.0,13287.0,0.164,0.505,1,0,1,0,0.6534446764091858,0.4010961239363271,0.11499999999999999,0.44,0.06666666666666667,0.12692435485657327,0.015324927255092142,0.5645342312008979
APP014161,83.9,95034.0,3.4,588.0,5.9,11258.0,0.118,0.156,1,2,1,0,0.8319415448851775,0.47411388202764737,0.08499999999999999,0.5236363636363637,0.19666666666666668,0.1064952325335535,0.010863239573229872,0.1728395061728395
APP014162,77.1,55479.0,3.5,717.0,7.3,5945.0,0.107,0.303,1,0,1,1,0.7609603340292275,0.2685321736283183,0.0875,0.7581818181818182,0.24333333333333332,0.0530009363767255,0.009796314258001938,0.33782267115600445
APP014163,74.3,29290.0,2.8,508.0,2.9,14649.0,0.5,0.174,0,1,1,0,0.731732776617954,0.1324184241334371,0.06999999999999999,0.3781818181818182,0.09666666666666666,0.14063774303003454,0.04791464597478176,0.1930415263748597
APP014164,67.9,26314.0,3.2,664.0,2.3,5118.0,0.194,0.212,0,1,1,0,0.6649269311064718,0.11695107072182281,0.08,0.6618181818181819,0.07666666666666666,0.044674231516628235,0.018234723569350145,0.23569023569023567
APP014165,64.8,49127.5,11.6,598.0,1.8,4388.0,0.123,0.581,0,0,1,0,0.6325678496868475,0.23552112013575513,0.29,0.5418181818181819,0.060000000000000005,0.03732417764979511,0.011348205625606206,0.6498316498316498
APP014166,83.8,162197.0,1.4,577.0,10.7,10467.0,0.065,0.062,0,1,1,1,0.8308977035490606,0.8231843985546132,0.034999999999999996,0.5036363636363637,0.35666666666666663,0.09853099608332747,0.0057225994180407375,0.06734006734006734
APP014167,65.0,42213.0,1.4,493.0,2.2,12119.0,0.287,0.592,0,2,1,0,0.6346555323590815,0.19958395106162644,0.034999999999999996,0.3509090909090909,0.07333333333333333,0.11516426866964025,0.027255092143549948,0.6621773288439955
APP014168,88.5,53993.0,3.6,646.0,5.9,16972.0,0.314,0.414,0,0,1,0,0.8799582463465553,0.26080889164926635,0.09,0.6290909090909091,0.19666666666666668,0.16402702403366928,0.02987390882638215,0.462401795735129
APP014169,54.3,121925.0,2.5,496.0,17.8,34031.0,0.279,0.528,1,0,1,0,0.522964509394572,0.6138761806135747,0.0625,0.3563636363636364,0.5933333333333334,0.33578670747792466,0.026479146459747818,0.590347923681257
APP014170,91.5,57112.0,1.4,625.0,4.8,2582.0,0.045,0.198,0,0,1,1,0.9112734864300627,0.2770194680238715,0.034999999999999996,0.5909090909090909,0.16,0.01914034575458875,0.0037827352085354022,0.21997755331088664
APP014171,77.1,31282.0,8.8,681.0,3.0,6182.0,0.198,0.334,0,1,1,0,0.7609603340292275,0.14277157198153376,0.22000000000000003,0.6927272727272727,0.1,0.05538718674171105,0.01862269641125121,0.372615039281706
APP014172,55.5,75970.0,0.6,447.0,1.1,10171.0,0.134,0.203,0,1,1,0,0.5354906054279749,0.3750313465978709,0.015,0.2672727272727273,0.03666666666666667,0.09555070026883074,0.012415130940834141,0.2255892255892256
APP014173,77.6,37908.0,3.2,712.0,2.2,30439.0,0.803,0.329,0,2,1,0,0.7661795407098121,0.1772093017212368,0.08,0.7490909090909091,0.07333333333333333,0.2996204150263293,0.07730358874878758,0.367003367003367
APP014174,60.2,58307.0,0.5,472.0,6.7,7066.0,0.121,0.336,0,1,1,0,0.5845511482254697,0.283230317260054,0.0125,0.31272727272727274,0.22333333333333333,0.06428779991743776,0.011154219204655673,0.37485970819304154
APP014175,70.5,66656.0,13.0,813.0,19.0,2955.0,0.044,0.222,0,0,1,1,0.6920668058455115,0.3266231040992904,0.325,0.9327272727272727,0.6333333333333333,0.022895921223532255,0.0036857419980601356,0.24691358024691357
APP014176,62.7,36440.0,2.0,633.0,8.9,4333.0,0.119,0.265,0,0,1,1,0.6106471816283925,0.16957957228298084,0.05,0.6054545454545455,0.2966666666666667,0.036770406468047405,0.01096023278370514,0.2951739618406285
APP014177,68.0,54821.0,0.0,572.0,1.3,8094.0,0.148,0.548,0,0,1,0,0.6659707724425887,0.2651123085258848,0.0,0.49454545454545457,0.043333333333333335,0.07463828673264934,0.013773035887487874,0.6127946127946128
APP014178,84.1,128031.0,7.4,668.0,3.5,12250.0,0.096,0.502,0,0,1,1,0.8340292275574112,0.6456112813969473,0.185,0.6690909090909091,0.11666666666666667,0.11648325093889386,0.008729388942774006,0.5611672278338945
APP014179,77.8,33660.0,9.5,569.0,12.4,43529.0,1.293,0.249,0,2,1,0,0.7682672233820459,0.15513090209336802,0.2375,0.4890909090909091,0.41333333333333333,0.43141795628228236,0.12483026188166826,0.2772166105499439
APP014180,53.1,49127.5,0.2,431.0,2.5,5889.0,0.055,0.795,0,0,1,0,0.5104384133611691,0.23552112013575513,0.005,0.2381818181818182,0.08333333333333333,0.05243709662803693,0.0047526673132880694,0.8900112233445567
APP014181,54.0,34396.0,0.9,752.0,15.8,13528.0,0.393,0.309,0,1,0,0,0.5198329853862212,0.15895616153925113,0.0225,0.8218181818181818,0.5266666666666667,0.12935087948932228,0.03753637245392823,0.3445566778900112
APP014182,74.1,144530.0,3.2,619.0,1.0,19266.0,0.133,0.284,0,0,1,0,0.7296450939457202,0.7313625797632861,0.08,0.58,0.03333333333333333,0.18712431659601889,0.012318137730358874,0.31649831649831645
APP014183,75.1,29340.0,3.4,657.0,12.9,6221.0,0.212,0.199,0,1,1,0,0.7400835073068893,0.13267829230231504,0.08499999999999999,0.649090909090909,0.43,0.055779860852404876,0.019980601357904946,0.22109988776655443
APP014184,59.9,38704.0,1.5,635.0,6.0,29873.0,0.772,0.153,0,0,1,0,0.581419624217119,0.18134640296977345,0.0375,0.6090909090909091,0.2,0.2939216061377984,0.07429679922405431,0.16947250280583614
APP014185,93.9,121170.0,1.8,575.0,5.0,6170.0,0.051,0.364,0,1,0,0,0.9363256784968685,0.609952171263518,0.045,0.5,0.16666666666666666,0.055266363938420646,0.004364694471387003,0.4062850729517396
APP014186,82.2,124410.0,11.3,549.0,9.4,4485.0,0.036,0.492,1,0,1,0,0.81419624217119,0.6267916286068078,0.28250000000000003,0.4527272727272727,0.31333333333333335,0.03830082864305923,0.0029097963142580016,0.5499438832772165
APP014187,60.6,80102.0,5.2,716.0,6.7,27227.0,0.34,0.068,0,2,1,0,0.5887265135699373,0.3965068520739429,0.13,0.7563636363636363,0.22333333333333333,0.2672801780122635,0.032395732298739086,0.07407407407407407
APP014188,59.2,25614.0,0.1,696.0,1.0,8962.0,0.35,0.302,0,0,0,0,0.5741127348643006,0.11331291635753182,0.0025,0.72,0.03333333333333333,0.08337780283732217,0.03336566440349175,0.33670033670033667
APP014189,66.6,51506.0,2.6,646.0,0.1,4217.0,0.082,0.183,0,1,1,0,0.6513569937369519,0.24788304892927818,0.065,0.6290909090909091,0.0033333333333333335,0.035602452702906795,0.007371483996120271,0.2031425364758698
APP014190,65.0,49058.0,2.8,742.0,4.0,6800.0,0.139,0.381,0,2,1,0,0.6346555323590815,0.2351599033810148,0.06999999999999999,0.8036363636363636,0.13333333333333333,0.06160956111116705,0.012900096993210475,0.42536475869809204
APP014191,88.8,29334.0,10.2,643.0,1.4,5590.0,0.191,0.113,0,1,1,0,0.883089770354906,0.1326471081220497,0.255,0.6236363636363637,0.04666666666666666,0.04942659511271761,0.017943743937924344,0.12457912457912458
APP014192,84.8,74466.0,3.3,751.0,10.3,6256.0,0.084,0.273,0,0,1,1,0.8413361169102296,0.3672145120780228,0.08249999999999999,0.82,0.3433333333333334,0.05613226069533523,0.0075654704170708045,0.3041526374859708
APP014193,70.5,30760.0,2.2,783.0,1.4,10452.0,0.34,0.205,1,0,1,0,0.6920668058455115,0.1400585482984482,0.05500000000000001,0.8781818181818182,0.04666666666666666,0.09837996757921445,0.032395732298739086,0.22783389450056116
APP014194,80.2,22599.0,3.9,747.0,1.1,7239.0,0.32,0.45,0,1,1,0,0.7933194154488518,0.09764286577419275,0.0975,0.8127272727272727,0.03666666666666667,0.0660296619982078,0.030455868089233753,0.5028058361391695
APP014195,82.3,49127.5,23.3,687.0,1.4,39003.0,2.104,0.291,0,0,0,0,0.8152400835073068,0.23552112013575513,0.5825,0.7036363636363636,0.04666666666666666,0.3858476223079169,0.20349175557710963,0.324354657687991
APP014196,70.9,136951.0,2.8,559.0,11.5,7169.0,0.052,0.427,0,2,1,0,0.6962421711899792,0.6919717627247697,0.06999999999999999,0.4709090909090909,0.38333333333333336,0.06532486231234709,0.0044616876818622695,0.4769921436588103
APP014197,76.0,36088.0,1.2,690.0,3.1,8286.0,0.23,0.219,0,1,1,0,0.7494780793319415,0.16775010037408022,0.03,0.7090909090909091,0.10333333333333333,0.07657145158529587,0.021726479146459747,0.24354657687991021
APP014198,78.9,36545.0,1.9,607.0,10.4,25975.0,0.711,0.249,0,0,1,0,0.779749478079332,0.1701252954376245,0.0475,0.5581818181818182,0.3466666666666667,0.2546743322022976,0.06838021338506303,0.2772166105499439
APP014199,77.3,26413.0,6.2,715.0,3.5,22029.0,0.834,0.078,0,0,1,0,0.7630480167014614,0.11746560969620112,0.155,0.7545454545454545,0.11666666666666667,0.21494376705363524,0.08031037827352085,0.08529741863075196
APP014200,58.3,111386.0,0.2,795.0,6.2,15601.0,0.14,0.335,0,2,1,0,0.5647181628392484,0.559101167977485,0.005,0.9,0.20666666666666667,0.15022301875774022,0.012997090203685743,0.37373737373737376
APP014201,59.8,21415.0,3.2,642.0,8.7,6964.0,0.325,0.139,0,0,1,0,0.580375782881002,0.09148918753516341,0.08,0.6218181818181818,0.29,0.06326080608946928,0.030940834141610085,0.15375982042648711
APP014202,65.7,23802.0,2.9,549.0,5.2,25288.0,1.062,0.223,0,0,1,0,0.6419624217118998,0.1038952939173957,0.0725,0.4527272727272727,0.17333333333333334,0.2477572267139218,0.10242483026188166,0.24803591470258138
APP014203,59.4,40413.0,1.5,713.0,13.1,7027.0,0.174,0.225,0,0,1,1,0.5762004175365344,0.19022869698202102,0.0375,0.7509090909090909,0.43666666666666665,0.06389512580674393,0.01629485935984481,0.250280583613917
APP014204,47.9,48391.0,0.5,649.0,2.9,4375.0,0.09,0.443,0,0,1,0,0.45615866388308973,0.23169326200818324,0.0125,0.6345454545454545,0.09666666666666666,0.03719328627956383,0.008147429679922404,0.494949494949495
APP014205,80.1,72779.0,0.5,788.0,2.8,6068.0,0.083,0.114,0,0,1,1,0.7922755741127347,0.3584465600600815,0.0125,0.8872727272727273,0.09333333333333332,0.05423937011045218,0.007468477206595538,0.12570145903479238
APP014206,75.2,49127.5,6.4,655.0,0.4,16123.0,0.493,0.18,0,0,0,0,0.7411273486430063,0.23552112013575513,0.16,0.6454545454545455,0.013333333333333334,0.15547881070087294,0.047235693501454894,0.19977553310886642
APP014207,49.9,123822.0,3.7,644.0,4.3,7667.0,0.062,0.206,1,0,1,0,0.47703549060542794,0.6237355789408033,0.0925,0.6254545454545455,0.14333333333333334,0.070339008648899,0.005431619786614937,0.22895622895622894
APP014208,66.4,32818.0,9.8,659.0,2.0,10606.0,0.323,0.254,0,2,1,0,0.6492693110647182,0.15075472212946373,0.24500000000000002,0.6527272727272727,0.06666666666666667,0.09993052688810801,0.030746847720659554,0.2828282828282828
APP014209,67.2,26765.0,3.1,678.0,2.5,4637.0,0.173,0.383,0,2,1,0,0.6576200417536535,0.11929508160510173,0.0775,0.6872727272727273,0.08333333333333333,0.03983125081807106,0.016197866149369543,0.4276094276094276
APP014210,72.7,25279.0,0.3,472.0,2.3,16399.0,0.649,0.489,0,2,0,0,0.7150313152400836,0.11157179962604971,0.0075,0.31272727272727274,0.07666666666666666,0.1582577351765523,0.062366634335596506,0.5465768799102132
APP014211,53.8,30812.0,4.3,577.0,8.1,5495.0,0.178,0.29,1,0,1,0,0.5177453027139874,0.14032881119408125,0.1075,0.5036363636363637,0.26999999999999996,0.04847008125333521,0.016682832201745875,0.3232323232323232
APP014212,49.7,24316.0,7.4,750.0,1.8,4965.0,0.204,0.241,0,2,0,0,0.4749478079331942,0.10656673869346081,0.185,0.8181818181818182,0.060000000000000005,0.04313374077467554,0.01920465567410281,0.26823793490460157
APP014213,77.8,76922.0,1.2,591.0,12.5,7946.0,0.103,0.145,0,0,1,1,0.7682672233820459,0.3799792365333067,0.03,0.5290909090909091,0.4166666666666667,0.07314813882540099,0.009408341416100871,0.16049382716049382
APP014214,47.0,26890.0,6.5,647.0,4.9,3700.0,0.138,0.252,0,0,1,0,0.44676409185803756,0.11994475202729656,0.1625,0.6309090909090909,0.16333333333333336,0.0303970035944784,0.012803103782735208,0.28058361391694725
APP014215,66.5,45266.0,7.6,629.0,26.8,4831.0,0.107,0.267,0,0,1,0,0.6503131524008351,0.21545150145331274,0.19,0.5981818181818181,0.8933333333333333,0.04178455280459932,0.009796314258001938,0.2974186307519641
APP014216,65.1,26430.0,4.1,588.0,3.3,5011.0,0.19,0.209,0,2,1,0,0.6356993736951982,0.11755396487361962,0.1025,0.5236363636363637,0.11,0.04359689485395544,0.017846750727449078,0.23232323232323232
APP014217,68.2,24229.0,6.7,636.0,14.5,10834.0,0.447,0.125,0,0,1,0,0.6680584551148225,0.10611456807961321,0.1675,0.610909090909091,0.48333333333333334,0.10222616015062576,0.04277400581959263,0.13804713804713803
APP014218,73.8,95218.0,2.4,558.0,6.8,5600.0,0.059,0.329,0,0,1,1,0.7265135699373695,0.47507019688911817,0.06,0.4690909090909091,0.22666666666666666,0.04952728078212628,0.005140640155189136,0.367003367003367
APP014219,94.0,128241.0,0.6,517.0,4.8,11370.0,0.089,0.235,1,1,1,0,0.9373695198329853,0.6467027277062346,0.015,0.39454545454545453,0.16,0.10762291203093063,0.008050436469447137,0.2615039281705948
APP014220,46.0,104967.0,1.4,669.0,13.0,8237.0,0.078,0.152,0,2,1,0,0.4363256784968685,0.5257392924569366,0.034999999999999996,0.6709090909090909,0.43333333333333335,0.07607809180519337,0.006983511154219204,0.16835016835016833
APP014221,83.1,20276.0,7.3,795.0,2.8,6625.0,0.327,0.406,0,0,1,0,0.8235908141962421,0.0855693906481242,0.1825,0.9,0.09333333333333332,0.05984756189651527,0.03113482056256062,0.4534231200897868
APP014222,32.3,22036.0,3.9,717.0,2.5,21884.0,0.993,0.138,0,1,0,0,0.29331941544885176,0.09471675019262728,0.0975,0.7581818181818182,0.08333333333333333,0.21348382484720949,0.09573229873908826,0.1526374859708193
APP014223,90.9,160657.0,0.2,719.0,4.8,2912.0,0.018,0.383,0,0,1,1,0.9050104384133613,0.815180458953173,0.005,0.7618181818181818,0.16,0.02246297284507496,0.0011639185257032005,0.4276094276094276
APP014224,39.4,49127.5,9.2,745.0,0.4,14182.0,0.337,0.231,0,1,0,0,0.36743215031315235,0.23552112013575513,0.22999999999999998,0.8090909090909091,0.013333333333333334,0.1359357222686495,0.03210475266731329,0.2570145903479237
APP014225,100.0,21485.0,4.3,668.0,6.3,4165.0,0.194,0.245,0,1,1,1,1.0,0.09185300297159252,0.1075,0.6690909090909091,0.21,0.03507888722198169,0.018234723569350145,0.2727272727272727
APP014226,64.2,93840.0,0.8,652.0,4.1,5210.0,0.056,0.321,0,1,1,0,0.6263048016701461,0.46790823015484245,0.02,0.64,0.13666666666666666,0.04560053967518803,0.004849660523763337,0.35802469135802467
APP014227,89.4,51043.0,3.8,573.0,4.8,6811.0,0.133,0.206,0,0,0,1,0.8893528183716076,0.24547666968546855,0.095,0.49636363636363634,0.16,0.06172031534751659,0.012318137730358874,0.22895622895622894
APP014228,86.3,68989.0,4.4,721.0,3.3,7849.0,0.114,0.113,0,2,1,1,0.8569937369519832,0.3387485528591346,0.11000000000000001,0.7654545454545455,0.11,0.07217148783213685,0.010475266731328807,0.12457912457912458
APP014229,63.5,12801.0,2.0,675.0,18.0,8871.0,0.693,0.45,0,0,0,0,0.6189979123173277,0.04671909940087394,0.05,0.6818181818181818,0.6,0.08246156324570324,0.06663433559650823,0.5028058361391695
APP014230,64.6,40305.0,4.1,588.0,3.4,9909.0,0.246,0.3,0,0,1,0,0.6304801670146137,0.1896673817372447,0.1025,0.5236363636363637,0.11333333333333333,0.0929127357303235,0.023278370514064013,0.3344556677890011
APP014231,57.4,86620.0,18.9,622.0,0.0,6433.0,0.074,0.105,0,2,1,0,0.5553235908141962,0.4303832665688696,0.4725,0.5854545454545454,0.0,0.05791439704386875,0.006595538312318136,0.11560044893378225
APP014232,81.8,33382.0,4.1,549.0,13.8,1736.0,0.052,0.066,1,0,1,0,0.8100208768267223,0.15368603507440676,0.1025,0.4527272727272727,0.46,0.010622338122615009,0.0044616876818622695,0.0718294051627385
APP014233,63.6,102847.0,3.7,697.0,2.7,5501.0,0.053,0.293,1,1,1,0,0.6200417536534447,0.5147208820965125,0.0925,0.7218181818181818,0.09000000000000001,0.04853049265498042,0.004558680892337536,0.32659932659932656
APP014234,57.7,22247.0,7.9,789.0,3.6,16407.0,0.737,0.163,0,0,1,0,0.558455114822547,0.09581339386529214,0.1975,0.889090909090909,0.12000000000000001,0.15833828371207925,0.07090203685741997,0.18069584736251404
APP014235,78.1,45819.0,5.2,548.0,2.9,13547.0,0.296,0.175,0,0,1,0,0.7713987473903966,0.2183256434011026,0.13,0.4509090909090909,0.09666666666666666,0.12954218226119876,0.02812803103782735,0.19416386083052747
APP014236,56.5,131525.0,3.7,744.0,0.7,13839.0,0.105,0.383,0,0,1,1,0.545929018789144,0.663770869038137,0.0925,0.8072727272727273,0.02333333333333333,0.13248220380793202,0.009602327837051405,0.4276094276094276
APP014237,65.1,24575.0,5.0,759.0,20.7,7677.0,0.312,0.358,0,1,1,0,0.6356993736951982,0.10791285580824847,0.125,0.8345454545454546,0.69,0.07043969431830767,0.029679922405431616,0.39955106621773284
APP014238,71.6,57693.0,10.4,545.0,13.8,12787.0,0.222,0.406,0,2,1,0,0.7035490605427974,0.280039136146233,0.26,0.44545454545454544,0.46,0.12189007138613961,0.020950533462657614,0.4534231200897868
APP014239,60.4,69638.0,1.0,464.0,5.1,6566.0,0.094,0.238,0,0,1,0,0.5866388308977035,0.34212164169117004,0.025,0.29818181818181816,0.16999999999999998,0.0592535164470041,0.00853540252182347,0.26487093153759816
APP014240,62.6,51784.0,5.2,656.0,2.0,7028.0,0.136,0.147,0,1,1,0,0.6096033402922756,0.24932791594823947,0.13,0.6472727272727272,0.06666666666666667,0.06390519437368479,0.012609117361784675,0.16273849607182939
APP014241,93.0,42191.0,0.3,634.0,1.2,6043.0,0.143,0.242,0,0,1,1,0.9269311064718163,0.19946960906732014,0.0075,0.6072727272727273,0.04,0.053987655936930494,0.01328806983511154,0.26936026936026936
APP014242,66.9,28976.0,2.3,630.0,6.0,17844.0,0.616,0.209,0,0,1,0,0.6544885177453028,0.13078645203288372,0.057499999999999996,0.6,0.2,0.17280681440610557,0.0591658583899127,0.23232323232323232
APP014243,64.6,55156.0,1.2,751.0,3.2,1490.0,0.027,0.385,0,0,1,1,0.6304801670146137,0.26685342525736694,0.03,0.82,0.10666666666666667,0.00814547065516165,0.002036857419980601,0.4298540965207632
APP014244,67.4,46093.0,1.7,618.0,5.2,9867.0,0.214,0.421,0,2,1,0,0.6597077244258873,0.21974972096655368,0.042499999999999996,0.5781818181818181,0.17333333333333334,0.09248985591880708,0.020174587778855477,0.47025813692480356
APP014245,76.8,20707.0,4.5,850.0,9.2,9863.0,0.476,0.172,0,1,1,1,0.7578288100208768,0.08780945426385195,0.1125,1.0,0.30666666666666664,0.09244958165104361,0.04558680892337536,0.19079685746352412
APP014246,54.5,94836.0,0.8,512.0,2.3,10446.0,0.11,0.107,0,1,1,0,0.5250521920668059,0.47308480407889075,0.02,0.38545454545454544,0.07666666666666666,0.09831955617756925,0.010087293889427739,0.11784511784511784
APP014247,76.4,28395.0,1.8,572.0,1.0,8543.0,0.301,0.369,0,1,1,0,0.7536534446764093,0.12776678391052218,0.045,0.49454545454545457,0.03333333333333333,0.07915907328909877,0.028612997090203682,0.4118967452300786
APP014248,73.8,21032.0,0.1,571.0,3.9,21487.0,1.022,0.176,0,0,1,0,0.7265135699373695,0.08949859736155848,0.0025,0.49272727272727274,0.13,0.20948660377168518,0.09854510184287099,0.19528619528619526
APP014249,43.2,34289.0,2.1,633.0,3.8,9310.0,0.272,0.243,0,1,1,0,0.407098121085595,0.15840004365785237,0.052500000000000005,0.6054545454545455,0.12666666666666665,0.08688166413274398,0.02580019398642095,0.27048260381593714
APP014250,96.9,28692.0,4.9,778.0,5.0,7797.0,0.272,0.312,0,0,1,1,0.9676409185803758,0.12931040083365708,0.12250000000000001,0.8690909090909091,0.16666666666666666,0.07164792235121176,0.02580019398642095,0.34792368125701456
