applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status,academic_score_scaled,income_annual_scaled,employment_years_scaled,credit_score_scaled,credit_history_years_scaled,loan_amount_requested_scaled,loan_percent_income_scaled,existing_debt_ratio_scaled,prior_default_flag_scaled,documents_missing_ct_scaled,eligibility_criteria_met_scaled
APP018164,73.4,47832.0,1.4,719.0,1.5,13367.0,0.279,0.136,0,2,0,0,0.7223382045929019,0.2288905412361753,0.034999999999999996,0.7618181818181818,0.05,0.12768592544857724,0.04798870853916726,0.149438202247191,0.0,1.0,0.0
APP018165,81.9,49072.0,6.5,692.0,23.1,3909.0,0.08,0.145,0,0,1,1,0.8110647181628393,0.23533816211606756,0.1625,0.7127272727272728,0.77,0.032452625007551805,0.012879322512350034,0.1595505617977528,0.0,0.0,1.0
APP018166,52.8,48490.0,7.1,478.0,14.3,25929.0,0.535,0.265,0,1,1,0,0.5073068893528183,0.2323119400579246,0.1775,0.3236363636363636,0.4766666666666667,0.25417363110941055,0.0931545518701482,0.29438202247191014,0.0,0.5,1.0
APP018167,67.1,95806.0,0.1,818.0,14.5,14761.0,0.154,0.554,0,1,1,1,0.6565762004175365,0.47834067356839416,0.0025,0.9418181818181818,0.48333333333333334,0.14172221439072033,0.025935074100211713,0.6191011235955056,0.0,0.5,1.0
APP018168,50.8,48814.0,3.3,803.0,6.5,8799.0,0.18,0.422,0,0,1,1,0.4864300626304801,0.23399664099750936,0.08249999999999999,0.9145454545454546,0.21666666666666667,0.08169039611736513,0.030522230063514465,0.4707865168539326,0.0,0.0,1.0
APP018169,66.3,49072.0,1.2,604.0,8.6,12565.0,0.256,0.366,0,0,1,0,0.6482254697286012,0.23533816211606756,0.03,0.5527272727272727,0.2866666666666667,0.119610528223614,0.04393083980239943,0.4078651685393258,0.0,0.0,1.0
APP018170,92.2,26158.0,2.8,496.0,1.9,6498.0,0.248,0.417,0,1,1,0,0.918580375782881,0.11619236788876815,0.06999999999999999,0.3563636363636364,0.06333333333333332,0.05852145719636708,0.042519407198306276,0.4651685393258427,0.0,0.5,1.0
APP018171,65.2,69470.0,9.6,548.0,0.4,6425.0,0.092,0.357,1,0,1,0,0.6367432150313153,0.3414015255902953,0.24,0.4509090909090909,0.013333333333333334,0.057786414805566184,0.014996471418489766,0.39775280898876403,1.0,0.0,1.0
APP018172,49.5,35473.0,0.5,551.0,2.0,2516.0,0.071,0.302,0,1,1,0,0.47286012526096033,0.16462751990182978,0.0125,0.45636363636363636,0.06666666666666667,0.01842640513925529,0.011291460832745234,0.3359550561797753,0.0,0.5,1.0
APP018173,59.8,78457.0,1.1,673.0,1.4,1847.0,0.024,0.195,0,0,0,0,0.580375782881002,0.3881311778867403,0.027500000000000004,0.6781818181818182,0.04666666666666666,0.011690194735888193,0.0029992942836979536,0.2157303370786517,0.0,0.0,0.0
APP018174,45.8,23758.0,4.0,609.0,8.9,9317.0,0.392,0.179,0,1,0,0,0.4342379958246346,0.10371310166962183,0.1,0.5618181818181818,0.2966666666666667,0.0869061763698975,0.06792519407198307,0.19775280898876402,0.0,0.5,0.0
APP018175,50.6,61638.0,0.3,592.0,4.0,2992.0,0.049,0.278,0,2,0,0,0.48434237995824636,0.3006775201618145,0.0075,0.5309090909090909,0.13333333333333333,0.023219284290230985,0.007410021171489062,0.30898876404494385,0.0,1.0,0.0
APP018176,80.1,63524.0,1.7,703.0,8.9,16079.0,0.253,0.192,0,1,1,1,0.7922755741127347,0.3104841435323603,0.042499999999999996,0.7327272727272728,0.2966666666666667,0.15499325372052278,0.0434015525758645,0.21235955056179776,0.0,0.5,1.0
APP018177,48.3,78743.0,0.9,637.0,9.4,8258.0,0.105,0.086,0,0,1,1,0.46033402922755734,0.38961829044452184,0.0225,0.6127272727272727,0.31333333333333335,0.07624302716636124,0.01729004940014114,0.09325842696629212,0.0,0.0,1.0
APP018178,74.7,33086.0,8.3,733.0,0.7,6601.0,0.2,0.196,0,0,0,0,0.7359081419624217,0.15221584970803717,0.20750000000000002,0.7872727272727272,0.02333333333333333,0.0595585718025656,0.034050811573747355,0.21685393258426966,0.0,0.0,0.0
APP018179,70.4,78267.0,4.0,642.0,3.0,5948.0,0.076,0.306,0,1,1,0,0.6910229645093946,0.3871432359777245,0.1,0.6218181818181818,0.1,0.052983466580743904,0.012173606210303457,0.34044943820224716,0.0,0.5,1.0
APP018180,62.0,121047.0,3.1,800.0,16.8,2260.0,0.019,0.584,0,1,0,0,0.6033402922755741,0.6095861563340076,0.0775,0.9090909090909091,0.56,0.015848722234528868,0.002117148906139732,0.6528089887640449,0.0,0.5,0.0
APP018181,73.4,12536.0,3.0,850.0,4.1,13748.0,1.097,0.389,0,1,1,0,0.7223382045929019,0.04536213270659685,0.075,1.0,0.13666666666666666,0.13152224258412712,0.19230769230769232,0.4337078651685393,0.0,0.5,1.0
APP018182,55.9,50565.0,2.7,669.0,3.3,14239.0,0.282,0.398,0,0,1,0,0.5396659707724426,0.24310130564322818,0.0675,0.6709090909090909,0.11,0.1364661578428016,0.048517995765702183,0.44382022471910115,0.0,0.0,1.0
APP018183,82.6,16584.0,2.7,619.0,13.5,4138.0,0.25,0.197,0,0,1,1,0.8183716075156575,0.0664104950628903,0.0675,0.58,0.45,0.03475844291842036,0.042872265349329565,0.21797752808988766,0.0,0.0,1.0
APP018184,59.5,29257.0,0.1,642.0,1.0,13952.0,0.477,0.358,0,0,1,0,0.5772442588726513,0.1323062203942408,0.0025,0.6218181818181818,0.03333333333333333,0.13357633364883098,0.08292166549047282,0.398876404494382,0.0,0.0,1.0
APP018185,64.2,30726.0,0.5,743.0,1.3,3864.0,0.126,0.452,0,0,1,1,0.6263048016701461,0.13994457125920995,0.0125,0.8054545454545454,0.043333333333333335,0.031999516684455366,0.02099505998588567,0.5044943820224719,0.0,0.0,1.0
APP018186,62.4,47105.0,2.5,727.0,2.2,3268.0,0.069,0.42,0,2,1,0,0.6075156576200418,0.22511036351062558,0.0625,0.7763636363636364,0.07333333333333333,0.02599834867188916,0.010938602681721948,0.4685393258426966,0.0,1.0,1.0
APP018187,80.3,61484.0,7.6,477.0,7.9,24515.0,0.399,0.08,0,0,0,0,0.7943632567849687,0.2998767672460859,0.19,0.32181818181818184,0.26333333333333336,0.2399359606903357,0.06916019760056458,0.08651685393258426,0.0,0.0,0.0
APP018188,78.2,84372.0,2.4,698.0,0.5,2800.0,0.033,0.242,0,1,1,1,0.7724425887265136,0.41888736942267796,0.06,0.7236363636363636,0.016666666666666666,0.021286022111686165,0.0045871559633027525,0.26853932584269663,0.0,0.5,1.0
APP018189,30.7,57435.0,4.2,613.0,5.0,2704.0,0.047,0.387,0,0,1,0,0.2766179540709812,0.2788232051955345,0.10500000000000001,0.5690909090909091,0.16666666666666666,0.020319391022413757,0.007057163020465773,0.4314606741573034,0.0,0.0,1.0
APP018190,73.8,73437.0,7.0,673.0,0.7,5463.0,0.074,0.165,0,0,0,1,0.7265135699373695,0.36202871271169257,0.175,0.6781818181818182,0.02333333333333333,0.048099965765148925,0.011820748059280167,0.18202247191011237,0.0,0.0,0.0
APP018191,43.8,25665.0,0.0,648.0,9.5,14100.0,0.549,0.406,0,1,0,0,0.4133611691022964,0.11362891861958517,0.0,0.6327272727272727,0.31666666666666665,0.13506655657812594,0.09562455892731123,0.45280898876404496,0.0,0.5,0.0
APP018192,64.9,92410.0,8.2,612.0,2.5,7279.0,0.079,0.235,0,2,1,0,0.6336116910229646,0.46068251186830217,0.205,0.5672727272727273,0.08333333333333333,0.06638540387055199,0.01270289343683839,0.2606741573033708,0.0,1.0,1.0
APP018193,68.4,6785.0,11.7,498.0,8.3,20229.0,2.981,0.079,1,0,1,0,0.6701461377870565,0.015458691028967497,0.2925,0.36,0.27666666666666667,0.1967799101838613,0.5247000705716302,0.0853932584269663,1.0,0.0,1.0
APP018194,64.7,122518.0,1.9,505.0,8.2,22984.0,0.188,0.179,1,1,1,0,0.6315240083507307,0.6172349065874927,0.0475,0.37272727272727274,0.2733333333333333,0.2245202086312101,0.03193366266760762,0.19775280898876402,1.0,0.5,1.0
APP018195,77.5,110009.0,29.4,623.0,3.2,9320.0,0.085,0.011,0,0,1,1,0.7651356993736952,0.5521919311144504,0.735,0.5872727272727273,0.10666666666666667,0.08693638359143727,0.013761467889908256,0.008988764044943821,0.0,0.0,1.0
APP018196,80.8,76882.0,0.2,636.0,5.9,6890.0,0.09,0.409,0,1,1,1,0.7995824634655532,0.3799416594304255,0.005,0.610909090909091,0.19666666666666668,0.06246853414422941,0.014643613267466476,0.4561797752808988,0.0,0.5,1.0
APP018197,58.4,186723.0,1.0,642.0,4.8,18178.0,0.097,0.191,0,1,1,0,0.5657620041753653,0.9510812764209464,0.025,0.6218181818181818,0.16,0.17612823972451014,0.015878616796047986,0.21123595505617979,0.0,0.5,1.0
APP018198,57.9,16609.0,0.6,672.0,5.2,21150.0,1.273,0.317,0,1,1,0,0.5605427974947808,0.06654048741933974,0.015,0.6763636363636364,0.17333333333333334,0.20605352719656847,0.2233592095977417,0.35280898876404493,0.0,0.5,1.0
APP018199,69.5,78249.0,3.9,574.0,13.8,4130.0,0.053,0.342,0,0,1,1,0.6816283924843424,0.3870496414810809,0.0975,0.49818181818181817,0.46,0.03467789032764766,0.008115737473535639,0.3808988764044944,0.0,0.0,1.0
APP018200,46.8,53160.0,7.3,522.0,9.3,19404.0,0.365,0.182,1,0,1,0,0.4446764091858037,0.25659451224268015,0.1825,0.4036363636363636,0.31,0.18847292426042653,0.06316160903316866,0.20112359550561795,1.0,0.0,1.0
APP018201,62.8,56752.0,8.3,737.0,3.8,6990.0,0.123,0.436,0,2,1,0,0.6116910229645094,0.2752718140173358,0.20750000000000002,0.7945454545454546,0.12666666666666665,0.06347544152888818,0.02046577275935074,0.48651685393258426,0.0,1.0,1.0
APP018202,90.2,24388.0,2.1,698.0,3.7,9111.0,0.374,0.286,0,1,1,1,0.8977035490605428,0.10698890905214774,0.052500000000000005,0.7236363636363636,0.12333333333333334,0.08483194715750045,0.06474947071277347,0.3179775280898876,0.0,0.5,1.0
APP018203,47.4,62124.0,6.4,585.0,27.6,19261.0,0.31,0.12,0,0,0,0,0.45093945720250517,0.30320457157119163,0.16,0.5181818181818182,0.92,0.1870330467003645,0.053458009880028225,0.13146067415730336,0.0,0.0,0.0
APP018204,64.9,60397.0,4.0,727.0,30.0,5624.0,0.093,0.371,1,1,0,0,0.6336116910229646,0.29422469958766423,0.1,0.7763636363636364,1.0,0.04972108665444953,0.01517290049400141,0.4134831460674157,1.0,0.5,0.0
APP018205,61.1,32411.0,1.8,558.0,0.8,21244.0,0.655,0.345,0,0,1,0,0.593945720250522,0.14870605608390228,0.045,0.4690909090909091,0.02666666666666667,0.2070000201381477,0.11432604093154553,0.3842696629213483,0.0,0.0,1.0
APP018206,100.0,47041.0,8.7,669.0,2.2,4155.0,0.088,0.306,0,1,1,0,1.0,0.22477758307811502,0.21749999999999997,0.6709090909090909,0.07333333333333333,0.03492961717381235,0.014290755116443187,0.34044943820224716,0.0,0.5,1.0
APP018207,61.9,22277.0,6.4,670.0,9.7,10148.0,0.456,0.055,0,0,1,1,0.6022964509394572,0.09601235447355695,0.16,0.6727272727272727,0.3233333333333333,0.09527357673641179,0.0792166549047283,0.05842696629213483,0.0,0.0,1.0
APP018208,62.8,38668.0,3.3,591.0,9.0,3481.0,0.09,0.471,0,2,1,0,0.6116910229645094,0.1812405430560683,0.08249999999999999,0.5290909090909091,0.3,0.028143061401212317,0.014643613267466476,0.5258426966292135,0.0,1.0,1.0
APP018209,54.5,87246.0,11.4,693.0,9.9,7343.0,0.084,0.292,1,1,1,0,0.5250521920668059,0.4338312907201057,0.28500000000000003,0.7145454545454546,0.33,0.0670298245967336,0.013585038814396612,0.3247191011235955,1.0,0.5,1.0
APP018210,70.1,88299.0,0.4,532.0,0.0,20283.0,0.23,0.41,0,2,1,0,0.6878914405010438,0.4393065687737561,0.01,0.4218181818181818,0.0,0.19732364017157702,0.039343683839096685,0.45730337078651684,0.0,1.0,1.0
APP018211,74.1,77747.0,6.0,646.0,9.8,2707.0,0.035,0.497,0,2,1,0,0.7296450939457202,0.38443939496357615,0.15,0.6290909090909091,0.3266666666666667,0.02034959824395352,0.004940014114326041,0.5550561797752809,0.0,1.0,1.0
APP018212,56.7,87224.0,2.7,646.0,4.4,3151.0,0.036,0.227,0,2,1,0,0.5480167014613779,0.43371689744643016,0.0675,0.6290909090909091,0.14666666666666667,0.02482026703183841,0.005116443189837685,0.251685393258427,0.0,1.0,1.0
APP018213,84.8,87911.0,1.9,549.0,1.0,19696.0,0.224,0.168,0,2,1,0,0.8413361169102296,0.4372890874016608,0.0475,0.4527272727272727,0.03333333333333333,0.19141309382363011,0.03828510938602682,0.1853932584269663,0.0,1.0,1.0
APP018214,74.1,33319.0,10.5,706.0,0.2,6810.0,0.204,0.358,0,0,1,1,0.7296450939457202,0.15342737847014595,0.2625,0.7381818181818182,0.006666666666666667,0.061663008236502406,0.034756527875793926,0.398876404494382,0.0,0.0,1.0
APP018215,82.8,60098.0,2.3,750.0,2.9,8087.0,0.135,0.543,0,2,1,0,0.8204592901878914,0.29266999100452895,0.057499999999999996,0.8181818181818182,0.09666666666666666,0.07452121553859475,0.022582921665490474,0.6067415730337079,0.0,1.0,1.0
APP018216,65.1,94096.0,0.4,643.0,4.8,16591.0,0.176,0.113,0,0,1,1,0.6356993736951982,0.4694491963872524,0.01,0.6236363636363637,0.16,0.16014861952997564,0.029816513761467885,0.12359550561797752,0.0,0.0,1.0
APP018217,73.6,21424.0,2.6,656.0,4.1,15843.0,0.739,0.564,0,0,1,0,0.7244258872651357,0.09157701527150204,0.065,0.6472727272727272,0.13666666666666666,0.15261695229272812,0.12914608327452365,0.6303370786516853,0.0,0.0,1.0
APP018218,66.8,21350.0,5.4,624.0,3.3,4008.0,0.188,0.441,0,1,1,0,0.6534446764091858,0.09119223789641169,0.135,0.5890909090909091,0.11,0.03344946331836398,0.03193366266760762,0.49213483146067416,0.0,0.5,1.0
APP018219,91.9,20653.0,1.0,640.0,10.1,9305.0,0.451,0.101,0,0,1,0,0.9154488517745303,0.08756805099860128,0.025,0.6181818181818182,0.33666666666666667,0.08678534748373845,0.07833450952717008,0.1101123595505618,0.0,0.0,1.0
APP018220,71.7,16792.0,0.1,603.0,15.2,10398.0,0.619,0.32,1,1,1,0,0.7045929018789144,0.06749203146854965,0.0025,0.5509090909090909,0.5066666666666666,0.09779084519805868,0.10797459421312632,0.3561797752808989,1.0,0.5,1.0
APP018221,70.1,26095.0,5.4,649.0,6.8,8781.0,0.337,0.424,0,1,1,0,0.6878914405010438,0.11586478715051556,0.135,0.6345454545454545,0.22666666666666666,0.08150915278812655,0.05822159491884263,0.4730337078651685,0.0,0.5,1.0
APP018222,63.1,35765.0,1.7,625.0,14.8,5975.0,0.167,0.345,0,0,1,0,0.6148225469728601,0.16614583062515925,0.042499999999999996,0.5909090909090909,0.49333333333333335,0.053255331574601765,0.028228652081863093,0.3842696629213483,0.0,0.0,1.0
APP018223,62.3,121465.0,8.5,796.0,4.7,12645.0,0.104,0.253,0,0,1,1,0.6064718162839248,0.6117596285338422,0.2125,0.9018181818181819,0.15666666666666668,0.120416054131341,0.017113620324629496,0.2808988764044944,0.0,0.0,1.0
APP018224,73.6,37704.0,5.4,628.0,2.1,6552.0,0.174,0.097,0,1,0,0,0.7244258872651357,0.17622803779137786,0.135,0.5963636363636363,0.07,0.05906518718408281,0.029463655610444596,0.10561797752808989,0.0,0.5,0.0
APP018225,82.3,19736.0,3.0,562.0,1.9,10783.0,0.546,0.308,0,1,1,0,0.8152400835073068,0.0827999313640358,0.075,0.4763636363636364,0.06333333333333332,0.10166743862899491,0.0950952717007763,0.34269662921348315,0.0,0.5,1.0
APP018226,59.7,54161.0,0.9,492.0,7.0,9532.0,0.176,0.051,0,1,1,0,0.5793319415448852,0.26179940619491576,0.0225,0.3490909090909091,0.23333333333333334,0.08907102724691383,0.029816513761467885,0.053932584269662916,0.0,0.5,1.0
APP018227,71.9,43766.0,3.7,738.0,4.9,13184.0,0.301,0.165,0,2,1,0,0.7066805845511482,0.20774858438323826,0.0925,0.7963636363636364,0.16333333333333336,0.12584328493465172,0.051870148200423426,0.18202247191011237,0.0,1.0,1.0
APP018228,72.8,30660.0,0.1,777.0,8.6,2960.0,0.097,0.143,0,0,1,1,0.7160751565762004,0.13960139143818343,0.0025,0.8672727272727273,0.2866666666666667,0.02289707392714018,0.015878616796047986,0.15730337078651682,0.0,0.0,1.0
APP018229,75.4,34436.0,2.8,542.0,6.5,11126.0,0.323,0.51,0,1,1,0,0.7432150313152401,0.15923543695630696,0.06999999999999999,0.44,0.21666666666666667,0.10512113095837444,0.0557515878616796,0.5696629213483146,0.0,0.5,1.0
APP018230,44.4,92991.0,2.8,702.0,13.9,27865.0,0.3,0.053,0,0,1,1,0.4196242171189979,0.46370353423218713,0.06999999999999999,0.730909090909091,0.4633333333333333,0.27366735807640413,0.05169371912491178,0.05617977528089887,0.0,0.0,1.0
APP018231,56.1,21038.0,1.7,695.0,17.0,21745.0,1.034,0.515,0,1,1,0,0.5417536534446764,0.08956993328792268,0.042499999999999996,0.7181818181818181,0.5666666666666667,0.21204462613528807,0.18119266055045874,0.5752808988764045,0.0,0.5,1.0
APP018232,49.5,18043.0,3.5,648.0,1.5,6352.0,0.352,0.161,0,1,1,0,0.47286012526096033,0.07399684898527967,0.0875,0.6327272727272727,0.05,0.05705137241476529,0.060868031051517286,0.17752808988764046,0.0,0.5,1.0
APP018233,70.5,64867.0,0.7,547.0,3.8,12621.0,0.195,0.043,0,0,0,0,0.6920668058455115,0.31746733292082424,0.017499999999999998,0.4490909090909091,0.12666666666666665,0.1201743963590229,0.033168666196189134,0.04494382022471909,0.0,0.0,0.0
APP018234,56.5,33915.0,0.5,693.0,6.5,7013.0,0.207,0.236,0,0,0,0,0.545929018789144,0.15652639624790063,0.0125,0.7145454545454546,0.21666666666666667,0.06370703022735968,0.03528581510232886,0.26179775280898876,0.0,0.0,0.0
APP018235,62.6,124408.0,2.8,766.0,4.5,6039.0,0.049,0.34,0,1,1,1,0.6096033402922756,0.6270623287350704,0.06999999999999999,0.8472727272727273,0.15,0.05389975230078337,0.007410021171489062,0.37865168539325844,0.0,0.5,1.0
APP018236,52.1,44686.0,8.3,774.0,3.6,11217.0,0.251,0.61,0,0,1,0,0.5,0.2125323031005777,0.20750000000000002,0.8618181818181818,0.12000000000000001,0.10603741667841392,0.04304869442484121,0.6820224719101123,0.0,0.0,1.0
APP018237,64.0,46156.0,2.3,694.0,5.5,8371.0,0.181,0.284,0,0,1,1,0.6242171189979123,0.2201758536598048,0.057499999999999996,0.7163636363636363,0.18333333333333332,0.07738083251102564,0.03069865913902611,0.31573033707865167,0.0,0.0,1.0
APP018238,53.1,78585.0,6.5,726.0,14.0,2495.0,0.032,0.477,0,1,0,1,0.5104384133611691,0.3887967387517614,0.1625,0.7745454545454545,0.4666666666666667,0.018214954588476953,0.004410726887791108,0.5325842696629213,0.0,0.5,0.0
APP018239,81.4,17974.0,6.0,484.0,3.5,19060.0,1.06,0.118,0,1,1,0,0.8058455114822548,0.07363807008147921,0.15,0.33454545454545453,0.11666666666666667,0.1850091628572004,0.1857798165137615,0.1292134831460674,0.0,0.5,1.0
APP018240,77.2,60027.0,0.2,702.0,4.3,13160.0,0.219,0.16,0,0,1,0,0.7620041753653445,0.29230081271221253,0.005,0.730909090909091,0.14333333333333334,0.1256016271623336,0.03740296400846859,0.17640449438202246,0.0,0.0,1.0
APP018241,72.3,39365.0,10.8,703.0,2.5,17910.0,0.455,0.14,0,0,0,0,0.7108559498956158,0.1848647299538787,0.27,0.7327272727272728,0.08333333333333333,0.17342972793362466,0.07904022582921666,0.15393258426966294,0.0,0.0,0.0
APP018242,65.5,90770.0,0.3,618.0,3.3,14808.0,0.163,0.074,0,1,0,0,0.639874739039666,0.45215501328521884,0.0075,0.5781818181818181,0.11,0.14219546086150997,0.027522935779816512,0.0797752808988764,0.0,0.5,0.0
APP018243,39.4,33254.0,12.6,656.0,7.4,21761.0,0.654,0.521,0,0,1,0,0.36743215031315235,0.1530893983433774,0.315,0.6472727272727272,0.24666666666666667,0.21220573131683348,0.11414961185603388,0.5820224719101124,0.0,0.0,1.0
APP018244,63.1,54507.0,3.9,600.0,4.8,13916.0,0.255,0.454,0,2,1,0,0.6148225469728601,0.263598500408176,0.0975,0.5454545454545454,0.16,0.13321384699035382,0.04375441072688779,0.5067415730337079,0.0,1.0,1.0
APP018245,58.6,49072.0,3.5,508.0,1.8,4545.0,0.093,0.047,1,0,0,0,0.5678496868475992,0.23533816211606756,0.0875,0.3781818181818182,0.060000000000000005,0.038856555973981514,0.01517290049400141,0.049438202247191004,1.0,0.0,0.0
APP018246,73.7,62802.0,0.3,703.0,20.0,4457.0,0.071,0.211,0,0,1,0,0.7254697286012526,0.30672996427810045,0.0075,0.7327272727272728,0.6666666666666666,0.0379704774754818,0.011291460832745234,0.2337078651685393,0.0,0.0,1.0
APP018247,79.3,42164.0,5.7,818.0,0.6,7250.0,0.172,0.128,0,0,1,1,0.7839248434237995,0.1994186741819581,0.14250000000000002,0.9418181818181818,0.02,0.06609340072900095,0.029110797459421307,0.1404494382022472,0.0,0.0,1.0
APP018248,74.9,57376.0,0.3,570.0,3.9,5341.0,0.093,0.56,0,1,1,1,0.7379958246346556,0.2785164232343138,0.0075,0.4909090909090909,0.13,0.046871538755865236,0.01517290049400141,0.6258426966292135,0.0,0.5,1.0
APP018249,88.9,140357.0,3.8,655.0,3.0,1960.0,0.014,0.615,0,0,1,1,0.884133611691023,0.7099922524555556,0.095,0.6454545454545455,0.1,0.012828000080552591,0.0012350035285815103,0.6876404494382022,0.0,0.0,1.0
APP018250,61.5,41291.0,0.7,529.0,0.9,4771.0,0.116,0.307,0,0,1,0,0.5981210855949896,0.19487934109474364,0.017499999999999998,0.4163636363636364,0.030000000000000002,0.04113216666331031,0.019230769230769232,0.3415730337078652,0.0,0.0,1.0
APP018251,60.9,62421.0,6.7,669.0,2.8,21653.0,0.347,0.085,0,1,1,0,0.591858037578288,0.30474888076581097,0.1675,0.6709090909090909,0.09333333333333332,0.21111827134140201,0.059985885673959065,0.09213483146067417,0.0,0.5,1.0
APP018252,85.6,193277.0,2.2,591.0,14.6,4638.0,0.024,0.201,0,2,1,1,0.8496868475991649,0.9851600725877319,0.05500000000000001,0.5290909090909091,0.48666666666666664,0.039792979841714156,0.0029992942836979536,0.22247191011235956,0.0,1.0,1.0
APP018253,72.5,61939.0,1.3,636.0,5.4,11643.0,0.188,0.568,0,1,1,0,0.7129436325678496,0.30224262813346575,0.0325,0.610909090909091,0.18000000000000002,0.11032684213706023,0.03193366266760762,0.6348314606741572,0.0,0.5,1.0
APP018254,66.3,11379.0,7.8,738.0,2.8,5450.0,0.479,0.264,0,0,1,0,0.6482254697286012,0.03934608645011673,0.195,0.7963636363636364,0.09333333333333332,0.04796906780514328,0.08327452364149611,0.2932584269662921,0.0,0.0,1.0
APP018255,97.7,32868.0,0.1,675.0,1.8,10007.0,0.304,0.331,0,1,1,0,0.9759916492693111,0.15108231635979805,0.0025,0.6818181818181818,0.060000000000000005,0.09385383732404294,0.05239943542695836,0.36853932584269666,0.0,0.5,1.0
APP018256,78.7,23807.0,11.5,638.0,1.0,7627.0,0.32,0.396,0,0,1,0,0.7776617954070981,0.10396788668826273,0.2875,0.6145454545454545,0.03333333333333333,0.06988944156916446,0.05522230063514467,0.44157303370786516,0.0,0.0,1.0
APP018257,67.1,85236.0,7.0,565.0,2.4,5745.0,0.067,0.303,0,0,1,0,0.6565762004175365,0.4233799052615706,0.175,0.4818181818181818,0.08,0.05093944458988662,0.01058574453069866,0.33707865168539325,0.0,0.0,1.0
APP018258,59.7,46338.0,3.0,712.0,6.0,12978.0,0.28,0.248,0,2,0,0,0.5793319415448852,0.22112219801475674,0.075,0.7490909090909091,0.2,0.12376905572225466,0.0481651376146789,0.2752808988764045,0.0,1.0,0.0
APP018259,89.9,92792.0,6.7,549.0,0.4,6865.0,0.074,0.229,0,1,1,1,0.8945720250521921,0.4626687950748496,0.1675,0.4527272727272727,0.013333333333333334,0.062216807298064725,0.011820748059280167,0.2539325842696629,0.0,0.5,1.0
APP018260,73.1,70752.0,2.0,769.0,0.2,4308.0,0.061,0.413,0,0,1,1,0.7192066805845511,0.3480675336290226,0.05,0.8527272727272728,0.006666666666666667,0.03647018547234025,0.009527170077628792,0.46067415730337075,0.0,0.0,1.0
APP018261,70.4,70569.0,8.8,659.0,7.6,9158.0,0.13,0.017,0,0,1,1,0.6910229645093946,0.3471159895798127,0.22000000000000003,0.6527272727272727,0.2533333333333333,0.08530519362829007,0.02170077628793225,0.015730337078651686,0.0,0.0,1.0
APP018262,80.1,49072.0,5.3,557.0,0.1,27778.0,0.566,0.14,0,1,1,0,0.7922755741127347,0.23533816211606756,0.1325,0.4672727272727273,0.0033333333333333335,0.27279134865175103,0.09862385321100917,0.15393258426966294,0.0,0.5,1.0
APP018263,83.2,66366.0,7.9,513.0,0.2,5890.0,0.089,0.571,0,0,1,0,0.8246346555323592,0.3252616746135327,0.1975,0.38727272727272727,0.006666666666666667,0.05239946029764182,0.014467184191954831,0.6382022471910112,0.0,0.0,1.0
APP018264,78.2,111297.0,5.0,620.0,4.6,9182.0,0.082,0.426,0,1,1,1,0.7724425887265136,0.5588891373187257,0.125,0.5818181818181818,0.15333333333333332,0.08554685140060818,0.013232180663373323,0.47528089887640446,0.0,0.5,1.0
APP018265,83.3,20573.0,4.1,618.0,0.0,16593.0,0.807,0.438,0,0,1,0,0.8256784968684759,0.08715207545796307,0.1025,0.5781818181818181,0.0,0.1601687576776688,0.14114326040931546,0.4887640449438202,0.0,0.0,1.0
APP018266,76.8,40527.0,1.9,691.0,9.1,9973.0,0.246,0.423,0,0,1,1,0.7578288100208768,0.1909067746816487,0.0475,0.7109090909090909,0.30333333333333334,0.09351148881325895,0.04216654904728299,0.47191011235955055,0.0,0.0,1.0
APP018267,78.3,60636.0,3.2,558.0,9.1,3503.0,0.058,0.177,0,0,1,0,0.7734864300626304,0.2954674265153209,0.08,0.4690909090909091,0.30333333333333334,0.028364581025837242,0.00899788285109386,0.19550561797752808,0.0,0.0,1.0
APP018268,59.0,51990.0,7.8,721.0,0.6,4159.0,0.08,0.091,0,0,1,1,0.5720250521920668,0.2505108699608463,0.195,0.7654545454545455,0.02,0.0349698934691987,0.012879322512350034,0.09887640449438201,0.0,0.0,1.0
APP018269,97.2,116070.0,7.6,422.0,2.9,2603.0,0.022,0.456,1,0,1,0,0.9707724425887265,0.5837072780120529,0.19,0.22181818181818183,0.09666666666666666,0.019302414563908413,0.0026464361326746645,0.5089887640449439,1.0,0.0,1.0
APP018270,51.5,75895.0,4.5,657.0,7.8,8408.0,0.111,0.153,0,2,1,0,0.49373695198329853,0.37480956119780157,0.1125,0.649090909090909,0.26,0.07775338824334938,0.018348623853211007,0.16853932584269662,0.0,1.0,1.0
APP018271,74.6,62546.0,0.3,585.0,15.8,3790.0,0.061,0.214,0,0,1,0,0.7348643006263047,0.30539884254805816,0.0075,0.5181818181818182,0.5266666666666667,0.03125440521980788,0.009527170077628792,0.23707865168539324,0.0,0.0,1.0
APP018272,49.9,49072.0,11.9,658.0,5.1,5753.0,0.117,0.38,0,1,1,0,0.47703549060542794,0.23533816211606756,0.2975,0.6509090909090909,0.16999999999999998,0.051019997180659325,0.019407198306280876,0.42359550561797754,0.0,0.5,1.0
