applicant_id,academic_score,income_annual,employment_years,credit_score,credit_history_years,loan_amount_requested,loan_percent_income,existing_debt_ratio,prior_default_flag,documents_missing_ct,eligibility_criteria_met,loan_status
APP013684,67.3,,4.7,529.0,0.9,20176.0,0.643,0.192,0,0,0,0
APP013685,70.6,22471.0,8.6,635.0,0.2,7534.0,0.335,0.166,0,2,1,0
APP013686,73.7,53492.0,1.9,491.0,13.3,31526.0,0.589,0.139,0,0,1,0
APP013687,88.0,53371.0,0.4,632.0,15.6,9572.0,0.179,0.237,0,0,1,1
APP013688,84.7,27157.0,2.8,744.0,17.4,9292.0,0.342,0.625,0,1,1,0
APP013689,58.8,63116.0,13.1,733.0,5.9,38759.0,0.614,0.128,0,1,1,1
APP013690,69.1,92436.0,5.0,646.0,2.9,8333.0,0.09,0.412,0,2,1,0
APP013691,63.3,26416.0,,627.0,0.4,15850.0,0.6,0.086,0,0,1,0
APP013692,44.8,40304.0,4.5,850.0,3.0,2904.0,0.072,0.435,0,1,1,1
APP013693,68.4,66714.0,6.9,630.0,11.1,3697.0,0.055,0.485,0,2,1,0
APP013694,97.7,48834.0,2.7,600.0,20.0,19920.0,0.408,0.409,0,2,1,0
APP013695,44.3,21521.0,2.7,599.0,0.5,6299.0,0.293,0.51,0,0,1,0
APP013696,69.6,37629.0,0.6,518.0,2.2,16242.0,0.432,0.324,0,0,1,0
APP013697,69.2,36887.0,6.4,689.0,1.7,26234.0,0.711,0.405,1,1,1,0
APP013698,74.3,44256.0,3.1,708.0,9.7,4530.0,0.102,0.545,0,0,1,1
APP013699,55.6,45401.0,0.0,705.0,3.6,54794.0,1.207,0.118,0,1,1,0
APP013700,48.6,125443.0,11.8,720.0,15.1,5076.0,0.04,0.347,0,1,1,0
APP013701,49.3,43256.0,0.9,596.0,0.9,12930.0,0.299,0.058,0,1,1,0
APP013702,90.0,17486.0,4.0,635.0,2.8,21784.0,1.246,0.02,0,1,1,0
APP013703,55.3,51776.0,1.0,754.0,4.2,12639.0,0.244,0.267,0,1,1,0
APP013704,62.5,139895.0,3.9,608.0,0.7,15933.0,0.114,0.268,0,0,1,1
APP013705,100.0,44344.0,0.2,599.0,4.6,6306.0,0.142,0.368,1,2,1,0
APP013706,59.0,37690.0,2.1,739.0,0.0,7741.0,0.205,0.073,0,1,1,0
APP013707,75.1,40820.0,0.1,578.0,2.9,12897.0,0.316,0.417,0,2,1,0
APP013708,86.0,69598.0,0.1,547.0,5.2,15923.0,0.229,0.32,1,0,1,0
APP013709,85.2,40716.0,1.1,555.0,0.2,4007.0,0.098,0.22,0,1,1,1
APP013710,50.0,19745.0,3.2,850.0,5.6,14330.0,0.726,0.472,0,0,1,0
APP013711,59.3,32759.0,3.3,740.0,1.2,6868.0,0.21,0.265,1,1,1,0
APP013712,74.5,47155.0,5.8,706.0,3.5,6059.0,0.128,0.424,0,1,1,0
APP013713,98.9,67601.0,1.4,565.0,8.1,24336.0,0.36,0.325,0,0,1,0
APP013714,58.6,34558.0,6.8,695.0,5.2,8647.0,0.25,0.08,0,0,1,1
APP013715,62.6,,5.5,802.0,7.3,9732.0,0.237,0.056,0,1,1,1
APP013716,76.3,50360.0,1.9,682.0,18.2,14047.0,0.279,0.182,0,1,1,0
APP013717,79.3,30747.0,7.4,550.0,11.6,15110.0,0.491,0.33,0,0,1,0
APP013718,80.2,46395.0,7.6,698.0,6.2,9680.0,0.209,0.026,0,2,1,1
APP013719,57.3,64882.0,1.3,636.0,5.7,9884.0,0.152,0.351,0,0,1,0
APP013720,62.0,24055.0,2.2,662.0,13.6,5731.0,0.238,0.293,0,0,0,0
APP013721,73.2,58916.0,3.2,563.0,20.6,11348.0,0.193,0.147,1,0,1,0
APP013722,88.9,25484.0,5.3,581.0,6.8,12290.0,0.482,0.386,0,1,1,0
APP013723,66.4,25792.0,0.3,607.0,2.9,20013.0,0.776,0.405,0,0,1,0
APP013724,69.7,32936.0,4.4,580.0,5.6,22378.0,0.679,0.35,0,0,1,0
APP013725,54.6,111218.0,1.8,645.0,9.9,6303.0,0.057,0.064,0,1,1,0
APP013726,97.9,17516.0,5.5,588.0,3.8,20576.0,1.175,0.415,0,1,1,0
APP013727,72.3,37110.0,1.5,797.0,17.1,4733.0,0.128,0.106,0,1,1,1
APP013728,86.2,48249.0,15.4,694.0,6.4,11929.0,0.247,0.344,0,0,0,0
APP013729,70.4,98746.0,3.1,718.0,0.5,22636.0,0.229,0.686,0,1,1,0
APP013730,71.3,157750.0,0.3,637.0,1.2,24746.0,0.157,0.155,0,0,1,1
APP013731,47.5,38055.0,0.2,470.0,2.1,14448.0,0.38,0.391,0,2,1,0
APP013732,37.7,67752.0,3.0,726.0,1.7,22271.0,0.329,0.194,0,1,1,1
APP013733,88.8,46317.0,2.8,640.0,0.3,13203.0,0.285,0.451,0,1,1,0
APP013734,71.2,46139.0,0.4,687.0,18.6,7072.0,0.153,0.156,0,0,0,0
APP013735,73.1,57755.0,2.4,644.0,0.0,23427.0,0.406,0.267,0,2,1,0
APP013736,51.3,18934.0,1.7,450.0,1.0,1899.0,0.1,0.099,0,1,1,0
APP013737,56.5,47632.0,5.8,611.0,5.3,14569.0,0.306,0.236,0,0,1,0
APP013738,85.9,64245.0,0.5,576.0,9.3,7338.0,0.114,0.262,0,0,1,1
APP013739,96.1,29265.0,1.4,669.0,1.1,10054.0,0.344,0.131,0,0,1,1
APP013740,60.7,64502.0,4.0,691.0,2.8,50877.0,0.789,0.259,0,0,1,0
APP013741,80.1,17377.0,3.1,844.0,0.5,15575.0,0.896,0.159,0,1,1,1
APP013742,72.9,51852.0,12.8,692.0,4.3,6531.0,0.126,0.46,0,1,1,1
APP013743,68.2,109678.0,0.4,600.0,9.6,2810.0,0.026,0.333,0,1,1,0
APP013744,97.8,42995.0,0.6,612.0,14.6,5614.0,0.131,0.166,0,0,0,1
APP013745,63.2,27258.0,9.2,696.0,5.5,19136.0,0.702,0.29,0,1,0,0
APP013746,88.6,20846.0,3.3,726.0,14.0,7113.0,0.341,0.036,0,1,1,1
APP013747,75.7,61964.0,3.7,538.0,8.2,9087.0,0.147,0.409,1,0,1,0
APP013748,69.7,85546.0,13.1,628.0,3.4,8063.0,0.094,0.315,0,2,1,0
APP013749,90.6,47398.0,0.8,636.0,1.8,5138.0,0.108,0.29,0,1,1,0
APP013750,74.4,37115.0,0.9,505.0,1.8,35205.0,0.949,0.254,0,0,1,0
APP013751,68.6,15390.0,8.9,715.0,12.4,11510.0,0.748,0.114,0,0,1,0
APP013752,90.7,52808.0,0.8,670.0,1.3,13377.0,0.253,0.146,0,2,1,0
APP013753,88.7,32417.0,1.2,632.0,2.3,35730.0,1.102,0.067,0,1,1,0
APP013754,88.0,33555.0,0.5,672.0,15.5,8753.0,0.261,0.332,0,2,0,0
APP013755,11.7,129295.0,1.4,709.0,5.4,7200.0,0.056,0.361,0,1,1,0
APP013756,76.6,16631.0,3.0,824.0,1.9,10318.0,0.62,0.555,0,0,1,0
APP013757,73.2,18022.0,0.6,709.0,16.0,3835.0,0.213,0.204,0,0,1,1
APP013758,69.5,56319.0,0.4,547.0,4.2,11546.0,0.205,0.265,0,1,0,0
APP013759,79.1,38902.0,2.6,850.0,8.9,9545.0,0.245,0.198,0,1,1,1
APP013760,73.9,35908.0,2.2,549.0,7.9,8538.0,0.238,0.139,1,1,0,0
APP013761,80.2,57733.0,10.9,685.0,10.0,21097.0,0.365,0.658,0,0,1,0
APP013762,66.0,57156.0,6.6,631.0,22.0,11379.0,0.199,0.477,0,1,0,0
APP013763,92.5,27332.0,0.1,639.0,8.9,12385.0,0.453,0.414,0,0,1,0
APP013764,81.7,34371.0,8.3,684.0,0.9,12732.0,0.37,0.227,0,0,1,1
APP013765,78.1,50500.0,15.7,691.0,9.1,13357.0,0.264,0.439,0,1,1,0
APP013766,77.4,54190.0,4.1,774.0,12.4,8313.0,0.153,0.156,0,0,1,1
APP013767,87.4,65510.0,2.9,591.0,0.6,3356.0,0.051,0.63,0,0,1,0
APP013768,85.3,34548.0,12.6,686.0,10.9,5495.0,0.159,0.211,0,0,1,1
APP013769,68.3,60369.0,3.2,705.0,0.1,8038.0,0.133,0.496,0,1,1,0
APP013770,84.9,86700.0,0.6,850.0,5.5,15807.0,0.182,0.493,0,2,1,1
APP013771,72.6,,0.3,695.0,9.8,13155.0,0.261,0.232,0,2,0,0
APP013772,98.8,46088.0,1.5,546.0,3.9,25349.0,0.55,0.059,0,0,1,0
APP013773,86.5,42560.0,6.1,774.0,12.2,10319.0,0.242,0.116,0,0,1,1
APP013774,60.6,33846.0,1.1,610.0,3.9,62211.0,1.838,0.442,0,1,0,0
APP013775,100.0,27923.0,6.2,573.0,4.3,23267.0,0.833,0.221,0,1,1,0
APP013776,38.5,40991.0,4.1,769.0,3.6,6049.0,0.148,0.349,0,0,1,0
APP013777,79.6,64246.0,,662.0,6.0,9018.0,0.14,0.075,0,0,1,1
APP013778,59.6,28753.0,4.1,632.0,12.1,7076.0,0.246,0.352,0,0,0,0
APP013779,98.2,46853.0,0.6,802.0,2.8,15897.0,0.339,0.331,1,0,1,1
APP013780,73.8,43702.0,1.1,604.0,7.8,14786.0,0.338,0.336,0,2,1,0
APP013781,58.1,142441.0,2.2,603.0,5.8,16064.0,0.113,0.212,0,0,1,1
APP013782,66.0,75634.0,0.0,695.0,4.0,2448.0,0.032,0.146,0,0,0,1
APP013783,59.3,74902.0,5.1,447.0,5.8,5789.0,0.077,0.542,0,1,1,0
APP013784,65.4,85138.0,0.3,665.0,4.1,5000.0,0.059,0.242,0,1,0,0
APP013785,65.1,35333.0,3.1,657.0,22.2,10573.0,0.299,0.12,0,0,0,0
APP013786,58.7,111978.0,,573.0,1.1,4832.0,0.043,0.356,0,0,1,0
APP013787,74.1,53933.0,2.3,648.0,0.4,6431.0,0.119,0.368,0,0,1,1
APP013788,75.9,47725.0,4.6,673.0,4.3,4119.0,0.086,0.518,0,1,1,0
APP013789,55.1,23651.0,0.8,646.0,1.6,11063.0,0.468,0.039,0,0,1,0
APP013790,45.1,38524.0,13.1,723.0,1.9,35233.0,0.915,0.308,0,2,1,0
APP013791,74.7,,7.3,674.0,15.1,16822.0,0.99,0.305,0,0,1,0
APP013792,78.0,42239.0,4.7,635.0,0.2,20331.0,0.481,0.187,0,1,1,0
APP013793,81.0,34690.0,9.2,713.0,6.5,40992.0,1.182,0.041,0,1,1,0
APP013794,78.3,38599.0,7.3,674.0,0.0,17557.0,0.455,0.24,0,0,1,1
APP013795,93.6,21342.0,1.1,850.0,2.6,13980.0,0.655,0.267,0,1,1,1
APP013796,85.0,74769.0,0.9,742.0,3.2,2907.0,0.039,0.157,1,0,1,1
APP013797,100.0,,22.7,602.0,4.7,19743.0,0.282,0.104,0,2,1,0
APP013798,100.0,135113.0,3.2,495.0,3.4,7029.0,0.052,0.293,0,1,1,0
APP013799,43.6,132837.0,1.6,589.0,2.9,13201.0,0.099,0.255,0,1,1,0
APP013800,37.0,53837.0,0.3,466.0,3.6,16984.0,0.315,0.395,0,0,1,0
APP013801,69.9,90585.0,,710.0,1.0,8653.0,0.096,0.604,0,2,0,0
APP013802,77.6,57342.0,3.9,624.0,2.7,10641.0,0.186,0.198,1,0,1,0
APP013803,68.9,37933.0,1.3,581.0,9.5,3244.0,0.086,0.477,0,1,1,0
APP013804,80.6,41487.0,1.9,704.0,3.5,4447.0,0.107,0.186,0,0,1,1
APP013805,65.9,71923.0,0.2,617.0,2.0,9980.0,0.139,0.248,0,2,1,0
APP013806,59.6,400000.0,4.9,685.0,3.5,2447.0,0.006,0.475,0,1,1,1
APP013807,61.9,98728.0,1.6,626.0,1.1,31516.0,0.319,0.192,0,0,1,0
APP013808,67.0,56831.0,2.6,657.0,5.1,8867.0,0.156,0.132,0,1,0,0
APP013809,82.7,65531.0,0.2,766.0,9.6,12513.0,0.191,0.342,1,2,1,0
APP013810,62.7,65181.0,0.2,732.0,12.4,3408.0,0.052,0.295,0,0,1,1
APP013811,65.7,46436.0,7.5,779.0,10.2,5947.0,0.128,0.333,0,2,1,0
APP013812,78.6,77179.0,4.6,681.0,1.4,7800.0,0.101,0.252,0,0,1,0
APP013813,67.0,44655.0,0.0,487.0,4.3,2405.0,0.054,0.313,0,0,1,0
APP013814,86.8,26718.0,6.4,588.0,5.6,12410.0,0.464,0.255,0,0,1,0
APP013815,56.2,65447.0,1.4,505.0,8.6,22602.0,0.345,0.388,0,0,1,0
APP013816,53.0,70913.0,1.9,733.0,2.9,9705.0,0.137,0.523,0,1,1,1
APP013817,74.6,44915.0,3.7,651.0,0.4,10493.0,0.234,0.283,0,0,0,0
APP013818,76.1,59037.0,2.7,763.0,2.9,8517.0,0.144,0.282,0,1,1,1
APP013819,57.0,87250.0,0.6,743.0,2.6,5490.0,0.063,0.222,1,0,1,0
APP013820,90.2,47520.0,16.6,639.0,6.8,10042.0,0.211,0.343,0,0,1,1
APP013821,98.9,37489.0,,807.0,8.7,10611.0,0.283,0.484,0,0,0,1
APP013822,60.6,32029.0,2.0,736.0,4.2,14425.0,0.45,0.086,0,0,1,0
APP013823,92.3,42097.0,0.2,657.0,1.9,5474.0,0.13,0.277,0,1,0,0
APP013824,34.3,123123.0,2.7,689.0,3.0,9695.0,0.079,0.268,0,0,1,1
APP013825,86.1,43520.0,2.1,777.0,0.3,6717.0,0.154,0.243,0,0,0,1
APP013826,57.1,60820.0,22.4,690.0,0.3,7766.0,0.128,0.216,0,0,1,1
APP013827,84.6,40349.0,3.7,590.0,0.7,12227.0,0.303,0.341,0,0,1,1
APP013828,55.6,38325.0,8.1,544.0,5.5,2069.0,0.054,0.459,0,1,1,0
APP013829,69.0,28924.0,4.8,626.0,4.4,19867.0,0.687,0.298,0,1,1,0
APP013830,57.8,52061.0,1.6,589.0,3.9,12125.0,0.233,0.57,1,1,1,0
APP013831,66.8,35945.0,3.3,668.0,8.3,24617.0,0.685,0.332,1,1,1,0
APP013832,97.4,105261.0,0.7,604.0,0.4,1900.0,0.018,0.22,0,0,1,1
APP013833,68.4,45959.0,0.1,615.0,8.6,17868.0,0.389,0.28,0,1,1,0
APP013834,100.0,47728.0,0.6,759.0,5.0,4864.0,0.102,0.327,1,0,0,0
APP013835,64.2,43998.0,4.9,799.0,1.4,17739.0,0.403,0.044,0,0,1,1
APP013836,92.4,61245.0,1.6,580.0,10.0,17266.0,0.282,0.212,0,1,1,0
APP013837,45.6,119916.0,3.1,618.0,6.2,34863.0,0.291,0.117,0,0,1,0
APP013838,65.7,26269.0,3.3,629.0,4.3,12997.0,0.495,0.446,0,1,0,0
APP013839,62.0,57912.0,1.6,678.0,0.2,2325.0,0.04,0.124,0,0,1,1
APP013840,93.1,19125.0,0.5,681.0,0.1,6883.0,0.36,0.697,0,1,1,0
APP013841,72.8,102122.0,2.4,604.0,19.1,13142.0,0.129,0.13,0,0,1,1
APP013842,38.7,45941.0,0.1,696.0,5.3,10337.0,0.225,0.231,1,0,1,0
APP013843,50.3,19991.0,0.0,608.0,0.3,4564.0,0.228,0.442,0,0,1,0
APP013844,54.8,22800.0,1.0,616.0,1.5,15924.0,0.698,0.236,0,0,1,0
APP013845,84.0,79884.0,3.3,568.0,6.8,58674.0,0.734,0.491,0,1,1,0
APP013846,82.1,18056.0,3.8,743.0,8.7,10559.0,0.585,0.133,0,1,1,1
APP013847,65.5,57929.0,2.8,732.0,2.1,21171.0,0.365,0.137,0,0,1,1
APP013848,61.8,37906.0,5.9,681.0,7.0,12341.0,0.326,0.316,0,2,1,0
APP013849,80.7,43614.0,5.5,710.0,2.7,5412.0,0.124,0.512,0,0,1,0
APP013850,53.1,32718.0,6.4,750.0,4.8,3797.0,0.116,0.041,0,1,1,0
APP013851,76.9,27675.0,10.1,718.0,27.9,11511.0,0.416,0.409,0,1,1,0
APP013852,75.6,36590.0,0.1,716.0,1.0,11462.0,0.313,0.285,0,2,1,0
APP013853,65.9,69091.0,0.6,611.0,0.9,7568.0,0.11,0.131,0,0,1,1
APP013854,76.0,41128.0,6.3,515.0,7.7,10139.0,0.247,0.148,0,1,1,0
APP013855,71.5,63117.0,5.7,579.0,3.0,4684.0,0.074,0.153,0,2,1,0
APP013856,77.5,42390.0,6.1,848.0,6.1,9367.0,0.221,0.234,0,2,1,1
APP013857,50.0,70739.0,2.0,629.0,0.3,10008.0,0.141,0.304,0,0,1,1
APP013858,79.2,62879.0,2.2,794.0,8.8,6105.0,0.097,0.147,0,0,1,1
APP013859,85.4,35439.0,1.0,699.0,5.4,4461.0,0.126,0.113,0,1,1,0
APP013860,74.8,27661.0,3.2,647.0,3.9,3981.0,0.144,0.438,1,0,0,0
APP013861,79.0,86976.0,0.6,569.0,7.9,42607.0,0.49,0.13,0,0,1,0
APP013862,68.4,30091.0,1.3,587.0,15.1,4429.0,0.147,0.646,0,2,1,0
APP013863,83.4,66202.0,7.5,638.0,1.4,10931.0,0.165,0.734,1,1,1,0
APP013864,71.0,49944.0,8.9,638.0,28.3,17259.0,0.346,0.187,0,0,1,1
APP013865,52.8,37129.0,3.9,699.0,5.7,21746.0,0.586,0.186,0,0,1,0
APP013866,82.3,63429.0,0.4,589.0,4.9,41162.0,0.649,0.252,0,0,1,0
APP013867,45.5,111383.0,0.6,592.0,6.5,3864.0,0.035,0.479,0,2,0,0
APP013868,74.2,71347.0,3.1,729.0,2.4,9377.0,0.131,0.283,0,0,1,1
APP013869,64.2,52975.0,0.4,821.0,2.5,4986.0,0.094,0.122,0,0,1,1
APP013870,63.3,129688.0,2.1,658.0,8.2,11646.0,0.09,0.309,0,2,1,0
APP013871,72.6,17952.0,1.3,690.0,10.1,5474.0,0.305,0.195,0,2,0,0
APP013872,59.4,25152.0,5.4,637.0,15.6,10259.0,0.408,0.219,0,1,1,0
APP013873,77.7,37098.0,0.9,644.0,7.4,4865.0,0.131,0.228,0,0,1,1
APP013874,70.9,114874.0,6.2,631.0,16.8,4259.0,0.037,0.089,0,0,1,1
APP013875,60.7,86310.0,0.1,619.0,13.2,5030.0,0.058,0.321,0,0,1,1
APP013876,90.1,17505.0,1.5,700.0,3.1,4264.0,0.244,0.242,1,0,1,0
APP013877,73.1,37729.0,1.9,706.0,9.6,12430.0,0.329,0.149,0,0,1,1
APP013878,79.5,22152.0,15.3,628.0,8.1,7709.0,0.348,0.145,1,1,1,0
APP013879,91.2,47845.0,20.2,598.0,0.1,10807.0,0.226,0.526,0,2,1,0
APP013880,91.0,84213.0,0.4,607.0,1.6,3307.0,0.039,0.528,0,1,0,0
APP013881,78.7,88026.0,,709.0,8.0,11190.0,0.127,0.159,1,0,1,1
APP013882,65.5,57573.0,9.0,578.0,2.9,7405.0,0.129,0.208,0,1,1,0
APP013883,48.6,37987.0,3.9,558.0,0.5,24405.0,0.642,0.237,0,1,1,0
APP013884,73.1,46294.0,,675.0,1.7,39695.0,0.857,0.284,0,2,1,0
APP013885,86.4,73863.0,0.4,644.0,4.4,13370.0,0.181,0.186,0,2,1,0
APP013886,75.3,200462.0,0.2,637.0,8.4,16581.0,0.083,0.141,0,0,1,1
APP013887,18.3,24075.0,3.0,725.0,1.8,7947.0,0.33,0.184,0,1,1,0
APP013888,83.1,127174.0,3.1,645.0,0.7,12275.0,0.097,0.195,0,1,1,1
APP013889,84.0,56751.0,1.6,591.0,3.3,7684.0,0.135,0.175,0,0,1,1
APP013890,65.5,80190.0,2.0,665.0,1.2,10591.0,0.132,0.093,0,0,1,1
APP013891,84.8,54781.0,1.1,591.0,0.9,7791.0,0.142,0.183,0,2,0,0
APP013892,79.4,113836.0,20.3,730.0,14.3,12067.0,0.106,0.124,0,0,1,1
APP013893,59.7,59743.0,2.1,652.0,0.0,13645.0,0.228,0.168,0,0,1,0
APP013894,89.1,33215.0,7.8,557.0,4.9,10661.0,0.321,0.692,0,2,0,0
APP013895,51.0,64220.0,3.2,664.0,6.0,11518.0,0.179,0.346,1,0,0,0
APP013896,69.1,96381.0,0.2,578.0,0.6,33648.0,0.349,0.275,0,0,1,0
APP013897,67.6,49027.0,2.5,742.0,7.4,9399.0,0.192,0.158,1,1,1,0
APP013898,57.6,14123.0,2.8,641.0,1.8,16986.0,1.203,0.291,0,2,1,0
APP013899,74.6,,1.9,707.0,3.3,8620.0,0.188,0.148,0,2,1,0
APP013900,89.7,51991.0,3.1,594.0,4.9,16938.0,0.326,0.144,0,1,1,0
APP013901,88.7,47717.0,8.2,633.0,6.2,19390.0,0.406,0.451,0,0,0,0
APP013902,80.9,36414.0,22.9,687.0,8.5,20290.0,0.557,0.31,0,0,1,1
APP013903,44.6,,7.6,636.0,2.8,17696.0,0.163,0.239,0,0,1,0
APP013904,50.0,11804.0,3.6,570.0,0.9,22906.0,1.941,0.282,0,0,1,0
APP013905,72.5,51864.0,3.2,715.0,2.2,5180.0,0.1,0.53,0,2,0,0
APP013906,69.5,52302.0,3.6,675.0,5.5,4805.0,0.092,0.213,0,1,1,0
APP013907,62.5,172286.0,2.0,553.0,5.4,24410.0,0.142,0.113,1,0,1,0
APP013908,98.6,48598.0,8.1,617.0,2.5,5267.0,0.108,0.253,0,0,1,1
APP013909,71.6,64047.0,0.4,576.0,7.6,11386.0,0.178,0.135,0,1,1,0
APP013910,78.1,52839.0,2.2,606.0,5.4,23220.0,0.439,0.202,1,0,1,0
APP013911,84.8,51878.0,5.8,609.0,18.6,8577.0,0.165,0.091,0,2,1,0
APP013912,70.8,141178.0,1.3,629.0,3.4,6978.0,0.049,0.234,0,1,1,1
APP013913,100.0,25160.0,0.1,522.0,7.1,4493.0,0.179,0.553,0,2,1,0
APP013914,55.9,32849.0,2.6,613.0,6.9,12558.0,0.382,0.42,0,0,1,0
APP013915,60.9,77073.0,7.8,737.0,3.9,11108.0,0.144,0.305,0,0,1,1
APP013916,55.9,57188.0,6.3,805.0,10.5,30488.0,0.533,0.323,0,1,1,1
APP013917,93.4,41360.0,1.4,547.0,1.6,13539.0,0.327,0.332,0,2,1,0
APP013918,82.0,46989.0,0.5,747.0,1.1,28524.0,0.607,0.456,0,0,1,1
APP013919,61.8,84826.0,,850.0,7.5,22101.0,0.261,0.256,0,0,1,0
APP013920,57.0,65582.0,1.7,632.0,1.7,18045.0,0.275,0.21,0,1,1,0
APP013921,90.8,31959.0,1.1,696.0,4.5,5484.0,0.172,0.093,0,0,1,1
APP013922,75.4,56538.0,6.0,741.0,3.0,27872.0,0.493,0.606,1,1,1,0
APP013923,91.2,47578.0,3.7,611.0,2.2,6029.0,0.127,0.111,0,0,1,1
APP013924,69.1,65007.0,6.5,736.0,5.1,8174.0,0.126,0.736,0,1,1,0
APP013925,77.7,40431.0,0.7,633.0,0.3,6443.0,0.159,0.461,0,0,1,0
APP013926,74.5,23742.0,7.2,736.0,1.0,12306.0,0.518,0.361,0,0,1,0
APP013927,60.6,,2.1,787.0,0.7,6043.0,0.082,0.365,1,0,1,1
APP013928,67.8,68130.0,0.2,763.0,5.6,3218.0,0.047,0.09,1,1,1,0
APP013929,52.2,114597.0,3.2,622.0,9.7,76593.0,0.668,0.357,0,0,1,0
APP013930,77.4,22254.0,0.8,704.0,9.0,4070.0,0.183,0.375,0,0,1,1
APP013931,81.4,,4.0,608.0,2.2,25885.0,0.551,0.369,0,1,1,0
APP013932,84.9,42692.0,3.7,547.0,2.2,21153.0,0.495,0.464,0,0,1,0
APP013933,80.0,38649.0,8.8,630.0,12.1,15451.0,0.4,0.608,0,1,0,0
APP013934,68.1,19446.0,18.0,724.0,0.1,8826.0,0.454,0.766,0,0,1,0
APP013935,93.3,25854.0,3.3,626.0,6.5,3960.0,0.153,0.174,0,0,0,0
APP013936,83.4,57660.0,0.5,781.0,18.0,11946.0,0.207,0.513,0,0,1,1
APP013937,90.8,36321.0,2.7,657.0,1.1,24286.0,0.669,0.108,1,0,1,0
APP013938,91.8,29856.0,1.9,554.0,0.1,16292.0,0.546,0.624,0,0,1,0
APP013939,68.1,115640.0,2.6,625.0,3.2,10985.0,0.095,0.078,0,1,1,1
APP013940,75.8,203665.0,1.2,592.0,13.6,32410.0,0.159,0.216,0,1,1,1
APP013941,81.6,47389.0,5.0,769.0,5.2,17828.0,0.376,0.28,1,0,1,0
APP013942,52.8,19904.0,7.0,695.0,1.6,9096.0,0.457,0.507,0,1,1,0
APP013943,53.1,62183.0,3.2,644.0,0.8,17365.0,0.279,0.14,0,1,0,0
APP013944,50.5,14028.0,0.3,717.0,11.2,9801.0,0.699,0.076,0,1,1,0
APP013945,68.4,21805.0,5.9,580.0,1.0,3765.0,0.173,0.328,0,2,1,0
APP013946,65.0,62830.0,5.5,548.0,0.6,52494.0,0.835,0.082,0,1,1,0
APP013947,48.5,21370.0,1.6,537.0,30.0,15628.0,0.731,0.091,0,2,1,0
APP013948,72.2,41043.0,6.4,485.0,0.9,1645.0,0.04,0.502,1,0,1,0
APP013949,68.6,20127.0,5.2,555.0,2.3,19898.0,0.989,0.145,0,1,1,0
APP013950,87.7,50704.0,0.4,701.0,28.3,26269.0,0.518,0.294,0,1,1,0
APP013951,100.0,96177.0,3.2,716.0,3.4,18758.0,0.195,0.327,0,1,1,1
APP013952,76.8,33938.0,1.5,572.0,5.6,26479.0,0.78,0.044,0,2,1,0
APP013953,59.6,48453.0,6.0,469.0,9.5,15494.0,0.32,0.31,0,0,1,0
APP013954,79.7,30046.0,19.0,614.0,1.5,6461.0,0.215,0.236,0,0,1,0
APP013955,70.1,31336.0,4.0,695.0,2.4,14086.0,0.45,0.346,0,0,1,0
APP013956,66.4,29768.0,,725.0,5.6,29033.0,0.975,0.244,0,2,1,0
APP013957,57.1,78555.0,1.3,672.0,15.8,25616.0,0.326,0.387,0,0,1,0
APP013958,63.0,20992.0,0.4,559.0,6.8,4799.0,0.229,0.226,0,0,1,0
APP013959,67.3,40170.0,8.7,716.0,5.4,28577.0,0.711,0.411,0,1,1,0
APP013960,82.1,62686.0,2.6,686.0,9.6,7901.0,0.126,0.2,0,1,1,1
APP013961,77.7,84616.0,2.3,717.0,29.6,9291.0,0.11,0.3,0,1,1,1
APP013962,97.4,63855.0,10.4,570.0,1.2,10679.0,0.167,0.142,0,1,1,1
APP013963,80.1,46930.0,5.2,696.0,0.7,43090.0,0.918,0.02,0,1,1,1
APP013964,76.4,34845.0,0.8,728.0,0.7,3753.0,0.108,0.125,1,0,1,1
APP013965,65.4,85408.0,1.4,528.0,4.0,7912.0,0.093,0.35,0,2,1,0
APP013966,54.4,29134.0,11.5,595.0,2.7,16716.0,0.574,0.326,0,0,1,0
APP013967,61.5,29398.0,7.0,513.0,4.3,11287.0,0.384,0.39,0,2,0,0
APP013968,59.5,110360.0,4.6,577.0,5.3,11134.0,0.101,0.107,0,0,1,1
APP013969,31.6,60849.0,1.5,641.0,6.0,22595.0,0.371,0.119,0,1,1,0
APP013970,54.9,62154.0,,520.0,1.2,4079.0,0.066,0.533,0,0,1,0
APP013971,94.0,70202.0,0.1,750.0,8.5,7420.0,0.106,0.248,1,0,0,0
APP013972,75.5,46309.0,3.5,751.0,10.8,77474.0,1.673,0.143,0,2,1,0
APP013973,64.4,20690.0,2.3,638.0,13.2,5603.0,0.271,0.272,0,0,1,0
APP013974,76.0,56994.0,1.1,591.0,4.5,12741.0,0.224,0.108,0,0,1,0
APP013975,40.7,48487.0,8.6,646.0,0.5,8347.0,0.172,0.328,0,2,1,0
APP013976,74.2,29277.0,1.4,781.0,0.9,2994.0,0.102,0.469,0,0,1,1
APP013977,89.2,25503.0,5.4,706.0,5.2,5447.0,0.214,0.231,1,1,1,0
APP013978,68.2,47671.0,1.8,488.0,16.9,5509.0,0.116,0.536,0,1,0,0
APP013979,43.4,,0.6,447.0,17.1,21556.0,0.993,0.121,0,0,0,0
APP013980,63.8,44979.0,0.4,568.0,22.6,5926.0,0.132,0.145,0,1,1,0
